yearID,lgID,teamID,franchID,name,park,attendance,BA,2B,3B,HR,teamIDBR,teamIDlahman45,teamIDretro,Capacity,Type,Surface,LLd,LFd,LCd,CFd,RCd,RFd,RLd,LLh,LFh,LCh,CFh,RCh,RFh,RLh,BA LH,2B LH,3B LH,HR LH,BA RH,2B RH,3B RH,HR RH,BA Overall,2B Overall,3B Overall,HR Overall,path
2005,AL,SK,SBW,SK Wyverns,Incheon SSG Landers Field,,,,,,,,,23000,,,311,338,366,393,366,338,311,9,9,9,9,9,9,9,0.994736602,1.011784273,1.023936871,1.00095529,0.997306387,1.026898727,1.033208888,1.036258784,1.001017854,1.032140389,1.052557118,0.990740776,
2005,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989547939,0.955449792,0.976440139,0.917845011,1.000752791,0.957398601,0.934396041,0.927798774,0.996989763,0.941289008,0.950931989,0.921713051,
2005,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989547939,0.955449792,0.976440139,0.917845011,1.000752791,0.957398601,0.934396041,0.927798774,0.996989763,0.941289008,0.950931989,0.921713051,
2006,AL,KIA,HAI,KIA Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,318,342,366,390,366,342,318,10,10,10,10,10,10,10,1.000273484,1.029511824,1.015890376,1.085434404,0.997543987,1.035465896,1.024544647,1.00437049,0.993524396,1.025787779,1.035455617,1.065732078,
2006,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.007857403,1.047757086,1.024933764,1.025475706,1.009959367,1.035536953,0.98430125,1.017976266,1.001583033,1.024382085,0.974509094,1.044477047,
2006,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,318,337,355,374,355,337,318,8,8,8,8,8,8,8,1.009929378,0.993511144,0.975276034,1.034193348,0.994341906,0.981425197,1.026122424,1.032824589,1.006437936,1.000294116,0.989574443,1.032342106,
2006,AL,HD,SM,Hyundai Unicorns,Suwon kt wiz Park,,,,,,,,,14000,,,311,338,366,393,366,338,311,8,8,8,8,8,8,8,1.009133361,1.0026798,0.964005497,1.020408228,1.000049104,0.982375536,1.021140701,1.046083116,1.006668487,1.002137422,0.98282248,1.030721205,
2006,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,311,335,359,383,359,335,311,9,9,9,9,9,9,9,0.998973894,1.003856289,1.043077178,0.997843002,0.999293668,1.023500488,1.04189001,1.006889206,0.996788767,1.032680192,1.06321727,0.992560685,
2006,AL,SK,SBW,SK Wyverns,Incheon SSG Landers Field,,,,,,,,,23000,,,311,338,366,393,366,338,311,9,9,9,9,9,9,9,0.994736602,1.011784273,1.023936871,1.00095529,0.997306387,1.026898727,1.033208888,1.036258784,1.001017854,1.032140389,1.052557118,0.990740776,
2006,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989547939,0.955449792,0.976440139,0.917845011,1.000752791,0.957398601,0.934396041,0.927798774,0.996989763,0.941289008,0.950931989,0.921713051,
2006,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989547939,0.955449792,0.976440139,0.917845011,1.000752791,0.957398601,0.934396041,0.927798774,0.996989763,0.941289008,0.950931989,0.921713051,
2007,AL,KIA,HAI,KIA Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,318,342,366,390,366,342,318,10,10,10,10,10,10,10,1.001960311,1.032951593,1.030115566,1.090133772,0.999061971,1.03976744,1.014640345,1.009745909,0.99192382,1.034917299,1.040252118,1.070683459,
2007,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.009557019,1.051257815,1.039285585,1.029915483,1.011496244,1.039838792,0.974785983,1.023424503,0.999969475,1.033499094,0.979023275,1.049329678,
2007,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,318,338,357,377,357,338,318,8,8,8,8,8,8,8,1.011491744,0.995928185,0.99128642,1.035784958,0.995305445,0.984963831,1.016994074,1.039803745,1.004816556,1.009412491,0.995059521,1.037727904,
2007,AL,HD,SM,Hyundai Unicorns,Suwon kt wiz Park,,,,,,,,,14000,,,311,338,366,393,366,338,311,8,8,8,8,8,8,8,1.010835129,1.006029919,0.977504159,1.024826066,1.001570901,0.986456531,1.011269305,1.051681782,1.005046736,1.011056454,0.98737517,1.035509926,
2007,AL,SK,SK,SK Wyverns,Incheon SSG Landers Field,,,,,,,,,23000,,,311,338,366,393,366,338,311,9,9,9,9,9,9,9,0.996414092,1.015164811,1.038274734,1.005288906,0.998824009,1.03116468,1.02322083,1.04180487,0.999405206,1.041326447,1.057432838,0.995343748,
2007,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,324,349,375,400,375,349,324,9,9,9,9,9,9,9,0.987308348,0.98138346,0.943307697,0.970413207,0.989190114,0.995057054,1.108363046,0.968010432,1.008070997,0.970455239,1.030183169,0.959414642,
2007,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.991216679,0.958642108,0.99011292,0.921818804,1.002275658,0.961375836,0.925363208,0.93276438,0.995383605,0.949666488,0.955336954,0.925995321,
2007,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.991216679,0.958642108,0.99011292,0.921818804,1.002275658,0.961375836,0.925363208,0.93276438,0.995383605,0.949666488,0.955336954,0.925995321,
2008,AL,KIA,HAI,KIA Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,318,342,366,390,366,342,318,10,10,10,10,10,10,10,1.001061056,1.034546574,1.024176273,1.087370997,0.999962102,1.041731887,1.028476694,1.007909263,0.99188089,1.038455145,1.038987306,1.067552878,
2008,AL,WR,WR,Woori Heroes,Mokdong Baseball Stadium,,,,,,,,,14260,,,321,343,365,387,365,343,321,6,6,6,6,6,6,6,1.016967253,0.994326687,1.020333797,1.039624968,0.99471542,0.972666312,0.916768056,1.065769019,1.005349478,0.987381365,0.996801631,1.056461282,
2008,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.008650947,1.052881063,1.033293421,1.027305322,1.012407577,1.041803374,0.988078849,1.021562977,0.999926196,1.037032091,0.977832909,1.046261534,
2008,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,318,337,355,374,355,337,318,8,8,8,8,8,8,8,1.010724553,0.998369836,0.983230668,1.036038517,0.996752259,0.987364167,1.030060526,1.036463617,1.004773068,1.012646663,0.992949642,1.03410586,
2008,AL,SK,SBW,SK Wyverns,Incheon SSG Landers Field,,,,,,,,,23000,,,311,338,366,393,366,338,311,9,9,9,9,9,9,9,0.995519815,1.016732328,1.032288397,1.002741158,0.999723925,1.033112875,1.037174188,1.039909911,0.999361951,1.044886202,1.056147136,0.992433454,
2008,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,324,349,375,400,375,349,324,9,9,9,9,9,9,9,0.986422243,0.982898815,0.937868908,0.967953846,0.99008135,0.99693703,1.123477463,0.966249699,1.008027368,0.973772722,1.028930599,0.956609401,
2008,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.990327066,0.960122348,0.984404268,0.919482597,1.003178684,0.963192177,0.937982111,0.931067757,0.995340525,0.952912906,0.954175388,0.923287795,
2008,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.990327066,0.960122348,0.984404268,0.919482597,1.003178684,0.963192177,0.937982111,0.931067757,0.995340525,0.952912906,0.954175388,0.923287795,
2009,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,351,373,396,373,351,328,6,6,6,6,6,6,6,0.99901704,0.989750226,0.919017868,1.103361735,0.997785749,0.956687608,0.898152141,1.042279178,0.998225228,0.97566893,0.892137195,1.073587915,
2009,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,351,373,396,373,351,328,6,6,6,6,6,6,6,0.99901704,0.989750226,0.919017868,1.103361735,0.997785749,0.956687608,0.898152141,1.042279178,0.998225228,0.97566893,0.892137195,1.073587915,
2009,AL,KIA,HAI,KIA Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,318,342,366,390,366,342,318,10,10,10,10,10,10,10,0.998170644,1.024463465,1.046383228,1.022464744,1.001761585,1.043963183,1.041854865,0.971384827,0.990928608,1.030699833,1.060149685,1.015401973,
2009,AL,HEO,SM,Seoul Heroes,Mokdong Baseball Stadium,,,,,,,,,14260,,,321,343,365,387,365,343,321,6,6,6,6,6,6,6,1.014030914,0.984635577,1.042457437,0.977568723,0.996505461,0.974749676,0.928693148,1.027147871,1.004384265,0.980007478,1.017104761,1.004852212,
2009,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.00573862,1.042619258,1.055698061,0.965984449,1.014229457,1.044034823,1.000931535,0.984543759,0.998966191,1.029287407,0.997749679,0.99515073,
2009,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10500,,,318,337,355,374,355,337,318,8,8,8,8,8,8,8,1.00780624,0.988639319,1.00454981,0.974196351,0.998545966,0.989479012,1.043459299,0.998904432,1.003808409,1.005084092,1.013174313,0.983588872,
2009,AL,SK,SBW,SK Wyverns,Incheon SSG Landers Field,,,,,,,,,23000,,,311,338,366,393,366,338,311,9,9,9,9,9,9,9,0.992645403,1.006822843,1.054671245,0.942886544,1.00152298,1.03532571,1.050665493,1.00222584,0.998402487,1.037082863,1.077659032,0.943952199,
2009,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,324,349,375,400,375,349,324,9,9,9,9,9,9,9,0.983574099,0.973319085,0.958204482,0.910175721,0.991863052,0.999072379,1.13809138,0.931234914,1.007059584,0.966500467,1.04988814,0.909878184,
2010,AL,KIA,HAI,KIA Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,318,342,366,390,366,342,318,10,10,10,10,10,10,10,1.001061056,1.034546574,1.024176273,1.087370997,0.999962102,1.041731887,1.028476694,1.007909263,0.99188089,1.038455145,1.038987306,1.067552878,
2010,AL,NEX,SM,Nexen Heroes,Mokdong Baseball Stadium,,,,,,,,,14260,,,321,343,365,387,365,343,321,6,6,6,6,6,6,6,1.016967253,0.994326687,1.020333797,1.039624968,0.99471542,0.972666312,0.916768056,1.065769019,1.005349478,0.987381365,0.996801631,1.056461282,
2010,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.008650947,1.052881063,1.033293421,1.027305322,1.012407577,1.041803374,0.988078849,1.021562977,0.999926196,1.037032091,0.977832909,1.046261534,
2010,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10398,,,318,337,355,374,355,337,318,8,8,8,8,8,8,8,1.010724553,0.998369836,0.983230668,1.036038517,0.996752259,0.987364167,1.030060526,1.036463617,1.004773068,1.012646663,0.992949642,1.03410586,
2010,AL,SK,SBW,SK Wyverns,Incheon SSG Landers Field,,,,,,,,,23000,,,311,338,366,393,366,338,311,9,9,9,9,9,9,9,0.995519815,1.016732328,1.032288397,1.002741158,0.999723925,1.033112875,1.037174188,1.039909911,0.999361951,1.044886202,1.056147136,0.992433454,
2010,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,324,349,375,400,375,349,324,9,9,9,9,9,9,9,0.986422243,0.982898815,0.937868908,0.967953846,0.99008135,0.99693703,1.123477463,0.966249699,1.008027368,0.973772722,1.028930599,0.956609401,
2010,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,27000,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.990327066,0.960122348,0.984404268,0.919482597,1.003178684,0.963192177,0.937982111,0.931067757,0.995340525,0.952912906,0.954175388,0.923287795,
2010,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,27000,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.990327066,0.960122348,0.984404268,0.919482597,1.003178684,0.963192177,0.937982111,0.931067757,0.995340525,0.952912906,0.954175388,0.923287795,
2011,AL,KIA,HAI,KIA Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,318,342,366,390,366,342,318,10,10,10,10,10,10,10,1.001353526,1.037908056,1.019692693,1.091754401,0.999433017,1.037335291,1.044890581,1.005954622,0.992724229,1.035045975,1.046170626,1.066939488,
2011,AL,NEX,SM,Nexen Heroes,Mokdong Baseball Stadium,,,,,,,,,10432,,,321,343,365,387,365,343,321,6,6,6,6,6,6,6,1.01726437,0.997557485,1.015867039,1.043815898,0.994189111,0.968561205,0.931399138,1.063702171,1.006204268,0.984139866,1.003693289,1.055854265,
2011,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.008945635,1.056302118,1.028769929,1.031446589,1.011871908,1.037406476,1.00384801,1.019581857,1.000776375,1.033627593,0.984593422,1.045660377,
2011,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,10398,,,318,337,355,374,355,337,318,8,8,8,8,8,8,8,1.011019847,1.00161377,0.978926338,1.04021499,0.996224873,0.983197028,1.046499691,1.0344536,1.005627368,1.00932222,0.999814669,1.033511688,
2011,AL,SK,SBW,SK Wyverns,Incheon SSG Landers Field,,,,,,,,,23000,,,311,338,366,393,366,338,311,9,9,9,9,9,9,9,0.995810667,1.020035927,1.027769305,1.006783402,0.999194967,1.028752655,1.053726882,1.037893211,1.000211651,1.04145592,1.063449096,0.991863225,
2011,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,324,347,370,393,370,347,324,9,9,9,9,9,9,9,0.984373154,0.960098629,0.968785098,0.939606299,0.993790331,1.026493233,1.013732182,0.979890269,1.002082501,0.996839298,0.98073422,0.960656364,
2011,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.9906164,0.963242008,0.9800948,0.92318921,1.002647897,0.959127056,0.952951758,0.929262135,0.996186805,0.949784564,0.960772338,0.922757296,
2011,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.9906164,0.963242008,0.9800948,0.92318921,1.002647897,0.959127056,0.952951758,0.929262135,0.996186805,0.949784564,0.960772338,0.922757296,
2012,AL,KIA,HAI,KIA Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,318,342,366,390,366,342,318,10,10,10,10,10,10,10,1.001353526,1.037908056,1.019692693,1.091754401,0.999433017,1.037335291,1.044890581,1.005954622,0.992724229,1.035045975,1.046170626,1.066939488,
2012,AL,NEX,SM,Nexen Heroes,Mokdong Baseball Stadium,,,,,,,,,10432,,,321,343,365,387,365,343,321,6,6,6,6,6,6,6,1.01726437,0.997557485,1.015867039,1.043815898,0.994189111,0.968561205,0.931399138,1.063702171,1.006204268,0.984139866,1.003693289,1.055854265,
2012,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,28000,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.008945635,1.056302118,1.028769929,1.031446589,1.011871908,1.037406476,1.00384801,1.019581857,1.000776375,1.033627593,0.984593422,1.045660377,
2012,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,14133,,,318,337,355,374,355,337,318,8,8,8,8,8,8,8,1.011019847,1.00161377,0.978926338,1.04021499,0.996224873,0.983197028,1.046499691,1.0344536,1.005627368,1.00932222,0.999814669,1.033511688,
2012,AL,SK,SBW,SK Wyverns,Incheon SSG Landers Field,,,,,,,,,23000,,,311,338,366,393,366,338,311,9,9,9,9,9,9,9,0.995810667,1.020035927,1.027769305,1.006783402,0.999194967,1.028752655,1.053726882,1.037893211,1.000211651,1.04145592,1.063449096,0.991863225,
2012,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,324,347,370,393,370,347,324,9,9,9,9,9,9,9,0.984373154,0.960098629,0.968785098,0.939606299,0.993790331,1.026493233,1.013732182,0.979890269,1.002082501,0.996839298,0.98073422,0.960656364,
2012,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,27000,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.9906164,0.963242008,0.9800948,0.92318921,1.002647897,0.959127056,0.952951758,0.929262135,0.996186805,0.949784564,0.960772338,0.922757296,
2012,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,27000,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.9906164,0.963242008,0.9800948,0.92318921,1.002647897,0.959127056,0.952951758,0.929262135,0.996186805,0.949784564,0.960772338,0.922757296,
2013,AL,NC,NC,NC Dinos,Masan Baseball Stadium,,,,,,,,,14164,,,318,339,359,380,359,339,318,12,12,12,12,12,12,12,0.996986278,1.041441733,0.970545394,1.083080206,0.997912547,1.033718851,1.006043318,1.084079823,0.981416232,1.017517134,0.962447891,1.098140528,
2013,AL,KIA,HAI,KIA Tigers,Mudeung Baseball Stadium,,,,,,,,,12500,,,318,342,366,390,366,342,318,10,10,10,10,10,10,10,1.00201322,1.027980319,0.986267104,1.084233432,0.996378606,1.024147582,1.019051409,0.999153066,0.99348171,1.026990148,1.016196868,1.058551559,
2013,AL,NEX,SM,Nexen Heroes,Mokdong Baseball Stadium,,,,,,,,,10432,,,321,343,365,387,365,343,321,6,6,6,6,6,6,6,1.017934546,0.988015707,0.982566855,1.036625172,0.991150726,0.956247826,0.908366504,1.056510166,1.006972035,0.976480245,0.974936546,1.047553485,
2013,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,28000,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.00961033,1.046198439,0.995046787,1.024341074,1.008779482,1.024217862,0.979023782,1.012688163,1.001540001,1.025582806,0.956383908,1.037439738,
2013,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,13000,,,328,352,376,400,376,352,328,13,13,13,13,13,13,13,1.009429215,1.027112584,1.238532169,1.00507993,1.019716867,1.038683236,1.21240997,0.997469894,1.018874196,1.046213961,1.237928576,0.990139408,
2013,AL,SK,SBW,SK Wyverns,Incheon SSG Landers Field,,,,,,,,,23000,,,311,338,366,393,366,338,311,9,9,9,9,9,9,9,0.996466709,1.01027914,0.994078964,0.999847789,0.996141283,1.015674058,1.027669196,1.030875708,1.000974845,1.033350204,1.032980294,0.984065522,
2013,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,324,347,370,393,370,347,324,9,9,9,9,9,9,9,0.985021661,0.950915151,0.937028263,0.933133461,0.990753165,1.013443359,0.988663528,0.973264942,1.002847123,0.989080836,0.952635276,0.953103999,
2013,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,27000,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.99126902,0.954028463,0.947967232,0.916829467,0.999583661,0.946933613,0.929386147,0.922979119,0.996946928,0.942392333,0.93324532,0.915502881,
2013,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,27000,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.99126902,0.954028463,0.947967232,0.916829467,0.999583661,0.946933613,0.929386147,0.922979119,0.996946928,0.942392333,0.93324532,0.915502881,
2014,AL,NC,NC,NC Dinos,Masan Baseball Stadium,,,,,,,,,13700,,,318,339,359,380,359,339,318,12,12,12,12,12,12,12,0.995150696,1.050667767,1.002396533,1.087651211,1.000036449,1.03764559,1.020866771,1.09398239,0.980626071,1.024179824,0.99364255,1.110152971,
2014,AL,NEX,SM,Nexen Heroes,Mokdong Baseball Stadium,,,,,,,,,10432,,,321,343,365,387,365,343,321,6,6,6,6,6,6,6,1.016060396,0.996768445,1.014812511,1.04100012,0.993260236,0.959880278,0.921750746,1.066160897,1.006161298,0.982874226,1.006535985,1.059012562,
2014,AL,KIA,HAI,KIA Tigers,GWANGJU-KIA CHAMPIONS FIELD,,,,,,,,,22000,,,324,348,372,396,372,348,324,8,8,8,8,8,8,8,1.002670205,0.985556137,0.977034324,1.05705294,0.99522887,0.976936142,1.038780579,1.023351793,1.000191914,0.991847403,0.969795767,1.050859513,
2014,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,28000,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.007751506,1.055466612,1.027702007,1.028664178,1.010926512,1.02810851,0.993449118,1.021938601,1.000733638,1.03229831,0.987382023,1.048788181,
2014,AL,SK,SBW,SK Wyverns,Incheon SSG Landers Field,,,,,,,,,23000,,,311,338,366,393,366,338,311,9,9,9,9,9,9,9,0.994632084,1.019229107,1.026702422,1.004067522,0.998261415,1.01953225,1.042811293,1.040292281,1.000168937,1.040116569,1.066461034,0.994830111,
2014,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,324,347,370,393,370,347,324,9,9,9,9,9,9,9,0.983208108,0.959339218,0.967779444,0.937071634,0.992861829,1.017293078,1.0032309,0.982155266,1.002039707,0.995557326,0.98351189,0.963529903,
2014,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,25553,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989443965,0.96248011,0.979077406,0.920698832,1.001711119,0.950530684,0.943080101,0.931410106,0.996144263,0.948563106,0.963493472,0.92551747,
2014,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,25553,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989443965,0.96248011,0.979077406,0.920698832,1.001711119,0.950530684,0.943080101,0.931410106,0.996144263,0.948563106,0.963493472,0.92551747,
2014,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,13000,,,324,349,375,400,376,352,328,13,13,13,13,13,13,13,1.021639075,1.008012495,1.025417946,1.003094733,1.006002452,1.059542783,1.092950391,0.909298561,1.01778991,1.036000131,1.065683807,0.921791819,
2015,AL,NC,NC,NC Dinos,Masan Baseball Stadium,,,,,,,,,11000,,,318,339,359,380,359,339,318,12,12,12,12,12,12,12,0.99472403,1.048301384,1.000692132,1.07918738,0.999730757,1.033110432,1.018784294,1.094161007,0.98135765,1.02162211,0.994430628,1.104202133,
2015,AL,NEX,SM,Nexen Heroes,Mokdong Baseball Stadium,,,,,,,,,10432,,,321,343,365,387,365,343,321,6,6,6,6,6,6,6,1.015624765,0.994523458,1.013087,1.032899315,0.992956616,0.955685004,0.919870458,1.066334971,1.006911927,0.980419665,1.007334288,1.053335856,
2015,AL,kt,kt,kt Wiz,Suwon kt wiz Park,,,,,,,,,20200,,,321,345,369,393,369,345,321,13,13,13,13,13,13,13,1.003858707,1.020270387,1.015302932,1.070035762,1.002751123,1.039335604,1.018359189,0.998530555,0.993285707,1.022475964,0.992861924,1.048243388,
2015,AL,KIA,HAI,KIA Tigers,GWANGJU-KIA CHAMPIONS FIELD,,,,,,,,,22000,,,324,348,372,396,372,348,324,8,8,8,8,8,8,8,1.002240315,0.983336403,0.975373047,1.048827217,0.994924648,0.972666323,1.036661561,1.023518877,1.00093809,0.989370433,0.970564931,1.045226511,
2015,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,27500,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.007319437,1.053089421,1.025954579,1.020659369,1.010617491,1.023615035,0.991422571,1.022105454,1.001480217,1.029720321,0.988165135,1.043166282,
2015,AL,SK,SBW,SK Wyverns,Incheon SSG Landers Field,,,,,,,,,23000,,,311,338,366,393,366,338,311,9,9,9,9,9,9,9,0.99420564,1.016933533,1.024956694,0.996254118,0.997956266,1.015076259,1.040684052,1.040462131,1.000915096,1.037519055,1.067306865,0.989497447,
2015,AL,SAM,SAM,Samsung Lions,Daegu Citizen Baseball Stadium,,,,,,,,,10000,,,324,347,370,393,370,347,324,9,9,9,9,9,9,9,0.982786563,0.957178532,0.966133904,0.929779575,0.992558331,1.012846874,1.001184399,0.982315624,1.002787262,0.993071091,0.984291933,0.95836502,
2015,AL,DOO,OB,Doosan Bears,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989019746,0.96031235,0.977412655,0.913534182,1.001404916,0.946376273,0.941156303,0.931562179,0.996887419,0.946194232,0.964257637,0.920556348,
2015,AL,LG,MBC,LG Twins,Seoul Sports Complex Baseball Stadium,,,,,,,,,24238,,,328,355,383,410,383,355,328,8,8,8,8,8,8,8,0.989019746,0.96031235,0.977412655,0.913534182,1.001404916,0.946376273,0.941156303,0.931562179,0.996887419,0.946194232,0.964257637,0.920556348,
2015,AL,HH,BGR,Hanwha Eagles,Hanwha Life Eagles Park,,,,,,,,,13000,,,324,349,375,400,376,352,328,13,13,13,13,13,13,13,1.021201052,1.005742183,1.023674401,0.995288899,1.005694937,1.054911921,1.090720871,0.909447024,1.018549214,1.033412897,1.066529022,0.916850668,
2016,AL,NC,NC,NC Dinos,Masan Baseball Stadium,,,,,,,,,11000,,,318,339,359,380,359,339,318,12,12,12,12,12,12,12,0.992420252,1.04933983,0.984679008,1.065498762,0.995342647,1.028967923,1.007682242,1.118136155,0.977941334,1.021091041,0.989898392,1.105927915,
2016,AL,kt,kt,kt Wiz,Suwon kt wiz Park,,,,,,,,,20200,,,321,345,369,393,369,345,321,13,13,13,13,13,13,13,1.001533772,1.021281065,0.999056004,1.056463225,0.998349755,1.035168133,1.00726177,1.020410259,0.989827868,1.021944451,0.988336838,1.049881711,
2016,AL,KIA,HAI,KIA Tigers,GWANGJU-KIA CHAMPIONS FIELD,,,,,,,,,20500,,,324,348,372,396,372,348,324,8,8,8,8,8,8,8,0.999919129,0.984310495,0.95976508,1.035523693,0.990557633,0.968766179,1.025364694,1.045946122,0.997453611,0.98885613,0.966141465,1.046860118,
2016,AL,LOT,LOT,Lotte Giants,Sajik Baseball Stadium,,,,,,,,,26000,,,311,336,362,387,362,336,311,15,15,15,15,15,15,15,1.004986488,1.05413261,1.009537204,1.007713132,1.006181596,1.0195106,0.98061869,1.044501728,0.997993851,1.029185042,0.983661454,1.044796669,
