playerid,lahmanID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,namefirst,namelast,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,BBrefMiLBid,DraftValue,Fastball,Changeup,Curve,Slider,Sinker,Splitter,Forkball,Cutter,Knuckleball,KnuckleCurve,CircleChange,Screwball,pexp,cexp,1bexp,2bexp,ssexp,3bexp,lfexp,cfexp,rfexp,infrange,inferror,infarm,infdp,cability,carm,ofrange,oferror,ofarm,Ethnicity,Arm Slot,Arm Slot.1,Name_ko,High,position
62457,62457,,,,,,South Korea,,,,,,,,,Sang-Won,Park,,,,,,,,,,,,,,,2062457,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
61487,61487,,,,,,South Korea,,,,,,,,,Gyeong-Rok,Lee,,,,,,,,,,,,,,,2061487,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
63608,63608,,,,,,South Korea,,,,,,,,,Seung-Hyeon,Kim,,,,,,,,,,,,,,,2063608,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
53306,53306,,,,,,South Korea,,,,,,,,,Ho-Yeol,Lee,,,,,,,,,,,,,,,2053306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
60051,60051,,,,,,South Korea,,,,,,,,,Hyeon-Min,Oh,,,,,,,,,,,,,,,2060051,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
52417,52417,,,,,,South Korea,,,,,,,,,Jae-Hyeok,Jang,,,,,,,,,,,,,,,2052417,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
76234,76234,,,,,,South Korea,,,,,,,,,Sang-U,Yoo,,,,,,,,,,,,,,,2076234,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
61795,61795,,,,,,South Korea,,,,,,,,,Yong-Hun,Na,,,,,,,,,,,,,,,2061795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
51204,51204,,,,,,South Korea,,,,,,,,,Bin,Jang,,,,,,,,,,,,,,,2051204,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
61492,61492,,,,,,South Korea,,,,,,,,,U-Yang,Jung,,,,,,,,,,,,,,,2061492,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
62391,62391,,,,,,South Korea,,,,,,,,,Seung-U,Park,,,,,,,,,,,,,,,2062391,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64712,64712,,,,,,South Korea,,,,,,,,,Seon-Ho,Kim,,,,,,,,,,,,,,,2064712,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
62264,62264,,,,,,South Korea,,,,,,,,,Min-Jeong,Park,,,,,,,,,,,,,,,2062264,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64719,64719,,,,,,South Korea,,,,,,,,,Jeong-Su,Kim,,,,,,,,,,,,,,,2064719,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
74244,74244,,,,,,South Korea,,,,,,,,,Myeong-Hwan,Koo,,,,,,,,,,,,,,,2074244,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
62910,62910,,,,,,South Korea,,,,,,,,,Cheol-U,Lee,,,,,,,,,,,,,,,2062910,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
75326,75326,,,,,,South Korea,,,,,,,,,Gi-Nam,Kim,,,,,,,,,,,,,,,2075326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
76291,76291,,,,,,South Korea,,,,,,,,,Seung-Min,Song,,,,,,,,,,,,,,,2076291,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
76739,76739,,,,,,South Korea,,,,,,,,,Ju-Nyeong,Choi,,,,,,,,,,,,,,,2076739,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
67405,67405,,,,,,South Korea,,,,,,,,,Gyeong-Mun,Kwak,,,,,,,,,,,,,,,2067405,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
62304,62304,,,,,,South Korea,,,,,,,,,Min-Se,Gil,,,,,,,,,,,,,,,2062304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
62003,62003,,,,,,South Korea,,,,,,,,,Min-Jun,Kim,,,,,,,,,,,,,,,2062003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
66211,66211,,,,,,South Korea,,,,,,,,,Gwan-Il,Kim,,,,,,,,,,,,,,,2066211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
76531,76531,,,,,,South Korea,,,,,,,,,Yong-Gang,Kim,,,,,,,,,,,,,,,2076531,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
52566,52566,,,,,,South Korea,,,,,,,,,Yong-Wan,Kim,,,,,,,,,,,,,,,2052566,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
52576,52576,,,,,,South Korea,,,,,,,,,Dong-Uk,Kim,,,,,,,,,,,,,,,2052576,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
77569,77569,,,,,,South Korea,,,,,,,,,Yong-Jin,Kim,,,,,,,,,,,,,,,2077569,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
78205,78205,,,,,,South Korea,,,,,,,,,Jong-Seop,Park,,,,,,,,,,,,,,,2078205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
60692,60692,,,,,,South Korea,,,,,,,,,Dong-Su,Seo,,,,,,,,,,,,,,,2060692,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
61532,61532,,,,,,South Korea,,,,,,,,,Wang-Jung,Baek,,,,,,,,,,,,,,,2061532,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
63968,63968,,,,,,South Korea,,,,,,,,,Bon-Uk,Koo,,,,,,,,,,,,,,,2063968,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
76664,76664,,,,,,South Korea,,,,,,,,,Seong-Jun,Lee,,,,,,,,,,,,,,,2076664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
65910,65910,,,,,,South Korea,,,,,,,,,Gi-Hun,Jang,,,,,,,,,,,,,,,2065910,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
50395,50395,,,,,,South Korea,,,,,,,,,Dae-Han,Kim,,,,,,,,,,,,,,,2050395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
60563,60563,,,,,,South Korea,,,,,,,,,Heon-Ju,Choi,,,,,,,,,,,,,,,2060563,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
72248,72248,,,,,,South Korea,,,,,,,,,Myeong-Hyo,Kim,,,,,,,,,,,,,,,2072248,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
53708,53708,,,,,,South Korea,,,,,,,,,Ye-Jun,Kim,,,,,,,,,,,,,,,2053708,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
98776,98776,,,1979.0,9.0,7.0,South Korea,,,,,,,,,Jae-Hyeon,Kim,,,,172.0,70.0,L,L,,,,,,,,2098766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
66703,66703,,,,,,South Korea,,,,,,,,,Jin-U,Yeom,,,,,,,,,,,,,,,2066703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64187,64187,,,,,,South Korea,,,,,,,,,Yun-Seong,Cho,,,,,,,,,,,,,,,2064187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
91542,91542,,,,,,South Korea,,,,,,,,,Jeong-Hun,Park,,,,,,,,,,,,,,,2091542,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
53293,53293,,,,,,South Korea,,,,,,,,,Seo-Jun,Lim,,,,,,,,,,,,,,,2053293,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
50014,50014,,,,,,South Korea,,,,,,,,,Jong-Hwi,Yoon,,,,,,,,,,,,,,,2050014,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
68307,68307,,,,,,South Korea,,,,,,,,,Han-Sol,Kim,,,,,,,,,,,,,,,2068307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
74154,74154,,,,,,South Korea,,,,,,,,,In-Hwan,Koo,,,,,,,,,,,,,,,2074154,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
65413,65413,,,,,,South Korea,,,,,,,,,Sang-Hak,Lee,,,,,,,,,,,,,,,2065413,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
54509,54509,,,,,,South Korea,,,,,,,,,U-Jin,Ahn,,,,,,,,,,,,,,,2054509,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
74240,74240,,,,,,South Korea,,,,,,,,,Chan-Seop,Nam,,,,,,,,,,,,,,,2074240,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64573,64573,,,,,,South Korea,,,,,,,,,Gyeong-Seon,Kang,,,,,,,,,,,,,,,2064573,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64511,64511,,,,,,South Korea,,,,,,,,,Sang-Jun,Lee,,,,,,,,,,,,,,,2064511,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
68304,68304,,,,,,South Korea,,,,,,,,,Dong-Uk,Jung,,,,,,,,,,,,,,,2068304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
68625,68625,,,,,,South Korea,,,,,,,,,Je-Wang,Shin,,,,,,,,,,,,,,,2068625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
71852,71852,,,,,,South Korea,,,,,,,,,U-In,Lee,,,,,,,,,,,,,,,2071852,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
62340,62340,,,,,,South Korea,,,,,,,,,Min,Kim,,,,,,,,,,,,,,,2062340,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
78304,78304,,,,,,South Korea,,,,,,,,,Jong-Seon,Lee,,,,,,,,,,,,,,,2078304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
65505,65505,,,,,,South Korea,,,,,,,,,Jeong-Hyeon,Park,,,,,,,,,,,,,,,2065505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
73859,73859,,,,,,South Korea,,,,,,,,,Jae-Cheon,Kim,,,,,,,,,,,,,,,2073859,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
67894,67894,,,,,,South Korea,,,,,,,,,Gi-Yeong,Kwon,,,,,,,,,,,,,,,2067894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
50416,50416,,,,,,South Korea,,,,,,,,,Dong-Su,Shin,,,,,,,,,,,,,,,2050416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
53612,53612,,,,,,South Korea,,,,,,,,,Jung-Seok,Lee,,,,,,,,,,,,,,,2053612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
50622,50622,,,,,,South Korea,,,,,,,,,Gyu-Seok,Oh,,,,,,,,,,,,,,,2050622,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
66501,66501,,,,,,South Korea,,,,,,,,,Jun-Hyeong,Lee,,,,,,,,,,,,,,,2066501,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
65704,65704,,,,,,South Korea,,,,,,,,,Seok-Hyeon,Lim,,,,,,,,,,,,,,,2065704,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
78440,78440,,,,,,South Korea,,,,,,,,,Geon-Pil,Kim,,,,,,,,,,,,,,,2078440,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
66512,66512,,,,,,South Korea,,,,,,,,,Jin-Yeong,Lee,,,,,,,,,,,,,,,2066512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
51807,51807,,,,,,South Korea,,,,,,,,,Hyeok-Chan,Kwon,,,,,,,,,,,,,,,2051807,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
60463,60463,,,,,,South Korea,,,,,,,,,Man-Gi,Lee,,,,,,,,,,,,,,,2060463,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
60036,60036,,,,,,South Korea,,,,,,,,,Seok,Choi,,,,,,,,,,,,,,,2060036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
65093,65093,,,,,,South Korea,,,,,,,,,Tae-Won,Park,,,,,,,,,,,,,,,2065093,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
67611,67611,,,,,,South Korea,,,,,,,,,Seung-Ju,Choi,,,,,,,,,,,,,,,2067611,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
53610,53610,,,,,,South Korea,,,,,,,,,Ho-Won,Son,,,,,,,,,,,,,,,2053610,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
76563,76563,,,,,,South Korea,,,,,,,,,Jin-Hyeok,Lee,,,,,,,,,,,,,,,2076563,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
65123,65123,,,,,,South Korea,,,,,,,,,Gyeong-Won,Yoon,,,,,,,,,,,,,,,2065123,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
70231,70231,,,,,,South Korea,,,,,,,,,Sang-Ho,Moon,,,,,,,,,,,,,,,2070231,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
69518,69518,,,,,,South Korea,,,,,,,,,Hyeon-U,Kim,,,,,,,,,,,,,,,2069518,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
65403,65403,,,,,,South Korea,,,,,,,,,Hyeon-Gyu,Kwon,,,,,,,,,,,,,,,2065403,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
53304,53304,,,,,,South Korea,,,,,,,,,Seung-Won,Woo,,,,,,,,,,,,,,,2053304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
54504,54504,,,,,,South Korea,,,,,,,,,Se-Jong,Bae,,,,,,,,,,,,,,,2054504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
65907,65907,,,,,,South Korea,,,,,,,,,Ji-Won,Park,,,,,,,,,,,,,,,2065907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
68302,68302,,,,,,South Korea,,,,,,,,,Hyeon-Ho,Bae,,,,,,,,,,,,,,,2068302,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
63630,63630,,,,,,South Korea,,,,,,,,,Hyo-Il,Park,,,,,,,,,,,,,,,2063630,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64994,64994,,,,,,South Korea,,,,,,,,,Hwang,Koo,,,,,,,,,,,,,,,2064994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
73817,73817,,,,,,South Korea,,,,,,,,,Sang-Jun,Han,,,,,,,,,,,,,,,2073817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
65622,65622,,,,,,South Korea,,,,,,,,,Jeong-Hyeon,Lee,,,,,,,,,,,,,,,2065622,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
66405,66405,,,,,,South Korea,,,,,,,,,Seung-Hyeon,Jeon,,,,,,,,,,,,,,,2066405,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
51202,51202,,,,,,South Korea,,,,,,,,,Se-Hun,Oh,,,,,,,,,,,,,,,2051202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
63889,63889,,,,,,South Korea,,,,,,,,,Yeong-Ha,Yoo,,,,,,,,,,,,,,,2063889,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
50614,50614,,,,,,South Korea,,,,,,,,,Yeon-Jun,Kim,,,,,,,,,,,,,,,2050614,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
53421,53421,,,,,,South Korea,,,,,,,,,Min-Ho,Kim,,,,,,,,,,,,,,,2053421,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
54104,54104,,,,,,South Korea,,,,,,,,,Seok-Hyeon,Kang,,,,,,,,,,,,,,,2054104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64398,64398,,,,,,South Korea,,,,,,,,,Yun-Gi,Jung,,,,,,,,,,,,,,,2064398,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
53010,53010,,,,,,South Korea,,,,,,,,,Jeong-Tae,Choi,,,,,,,,,,,,,,,2053010,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
75804,75804,,,,,,South Korea,,,,,,,,,Tae-Jin,Won,,,,,,,,,,,,,,,2075804,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64915,64915,,,,,,South Korea,,,,,,,,,Ji-U,Lee,,,,,,,,,,,,,,,2064915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
61359,61359,,,,,,South Korea,,,,,,,,,Yeong-Yeon,Cho,,,,,,,,,,,,,,,2061359,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
51008,51008,,,,,,South Korea,,,,,,,,,Gyu-Dae,Kim,,,,,,,,,,,,,,,2051008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64068,64068,,,,,,South Korea,,,,,,,,,Yeong-Hyeon,Yoo,,,,,,,,,,,,,,,2064068,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
67168,67168,,,,,,South Korea,,,,,,,,,Bu-Seong,Park,,,,,,,,,,,,,,,2067168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
76833,76833,,,,,,South Korea,,,,,,,,,Nam-Yeong,Kim,,,,,,,,,,,,,,,2076833,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
68895,68895,,,,,,South Korea,,,,,,,,,Dong-Geun,Lee,,,,,,,,,,,,,,,2068895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
64110,64110,,,,,,South Korea,,,,,,,,,Ju-Ho,Lee,,,,,,,,,,,,,,,2064110,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Asian,4.0,,,,4
